LABEL,TEXT,URL,EMAIL,PHONE
Smishing,"	You are a winner U have been specially selected 2 receive £1000 cash  speak to a live operator 2 claim 0871277810810",No,No,yes
ham,It's ok i wun b angry. Msg u aft i come home tonight.,No,No,No
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,No,No,No
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,No,No,No
ham,How much she payed. Suganya.,No,No,No
ham,You still at the game?,No,No,No
ham,K k:) sms chat with me.,No,No,No
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,No,No,No
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,No,No,No
ham,Sorry for the delay. Yes masters,No,No,No
ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",No,No,No
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say I miss u,No,No,No
ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?!,No,No,No
ham,Gud ni8 dear..sleep well�,No,No,No
Smishing,"	Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM",No,No,yes
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,No,No,yes
ham,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...,No,No,No
ham,May i call You later Please..I am busy ryt nw�,No,No,No
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",No,No,No
ham,Me too! Have a lovely night xxx,No,No,No
ham,K..k...from tomorrow onwards started ah?,No,No,No
ham,Its a part of checking IQ,No,No,No
ham,Yes when is the appt again?,No,No,No
ham,Re your call; You didn't see my facebook huh?,No,No,No
ham,I cant pick the phone right now. I am busy,No,No,No
spam,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,yes,No,No
ham,You have registered Shijo as Payee. Log in at icicibank.com and enter URN  to confirm. Beware of frauds.,yes,No,No
Smishing,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,No,No,yes
ham,I meant middle left or right?,No,No,No
ham,I dont know oh. Hopefully this month.,No,No,No
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,No,No,No
ham,If he started searching he will get job in few days.he have great potential and talent.,No,No,No
ham,Can u look 4 me in da lib i got stuff havent finish yet.,No,No,No
ham,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",No,No,No
ham,"Yeah that's what I thought, lemme know if anything's goin on later",No,No,No
ham,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,No,No,No
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way.,No,No,No
ham,ALRITE,No,No,No
ham,Still chance there. If you search hard you will get it..let have a try :),No,No,No
ham,Once free call me sir. I am waiting for you.,No,No,No
ham,Thanks for looking out for me. I really appreciate.,No,No,No
ham,"K I'm ready,  &lt;#&gt; ?",No,No,No
ham,Yup. Thk of u oso boring wat.,No,No,No
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",No,No,No
ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,No,No,No
ham,CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.,No,No,No
Smishing,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.5,00,000 prize GUARANTEED. Call 7044518857. Claim Code FLIP82. Valid 12hrs only. ",No,No,yes
ham,Shant disturb u anymore... Jia you...,No,No,No
ham,"Dad wanted to talk about the apartment so I got a late start, omw now",No,No,No
ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",No,No,No
ham,Will be office around 4 pm. Now i am going hospital.,No,No,No
ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",No,No,No
ham,"Haha just kidding, papa needs drugs",No,No,No
ham,Lol or I could just starve and lose a pound by the end of the day.,No,No,No
ham,"The table's occupied, I'm waiting by the tree",No,No,No
ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,No,No,No
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,No,No,No
ham,I have no idea where you are,No,No,No
ham,I'm in office now . I will call you  &lt;#&gt;  min:),No,No,No
ham,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,No,No,No
ham,No. Thank you. You've been wonderful,No,No,No
Smishing,You have been randomly selected for a BestBuy gift. Get your $1000 gift card at www.bestbuy.com.your-a-winner.net/?id-ichrfcycylck,yes,No,No
ham,Just sleeping..and surfing�.free time�,No,No,No
ham,No one interested. May be some business plan.,No,No,No
Smishing,BMO have noticed unusual activites on your online account. You are required to verify your account details.www.97bmo.tk,yes,No,No
ham,Yo guess what I just dropped,No,No,No
ham,"If i let you do this, i want you in the house by 8am.",No,No,No
ham,I can't describe how lucky you are that I'm actually awake by noon,No,No,No
ham,I keep ten rs in my shelf:) buy two egg.,No,No,No
ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,No,No,No
ham,And miss vday the parachute and double coins??? U must not know me very well...,No,No,No
Smishing,"Your tax refund of �349.14 is ready to be claimed. To access your refund, follow the steps required. http:/bit.do/Claim-Tax",yes,No,No
Smishing,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,No,No,yes
ham,"Hi, Mobile no.  8623458765 has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",yes,No,yes
Spam,"	goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468",No,No,yes
Smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7908807538 Now! ",No,No,yes
Spam,Rediscover the deeper meaning of life and the means to attain true peace. Understand the essence of being a true Sikh. Sms JOIN GURUBANI to 09219592195,No,No,yes
spam,FreeMsg>FAV XMAS TONES!Reply REAL,No,No,No
ham,How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.,No,No,No
ham,"Yep, by the pretty sculpture",No,No,No
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,No,No,No
Smishing,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",No,No,yes
ham,Apo all other are mokka players only,No,No,No
ham,At home also.,No,No,No
Smishing,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956668 ",No,No,yes
ham,"Since when, which side, any fever, any vomitin.",No,No,No
ham,Yunny... I'm goin to be late,No,No,No
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,No,No,No
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,No,No,No
ham,Great escape. I fancy the bridge but needs her lager. See you tomo,No,No,No
ham,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",No,No,No
ham,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,No,No,No
Smishing,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702894,No,No,yes
ham,"Geeeee ... Your internet is really bad today, eh ?",No,No,No
Smishing,"Your Number has won 365,000 pounds and two mobile phones in the ongoing COCACOLA/UK PROMO. Contact MR. Billy: cocacolaclaimsoffice@yahoo.com +447014233755",No,yes,yes
ham,Mode men or have you left.,No,No,No
ham,"Right on brah, see you later",No,No,No
ham,Just come home. I don't want u to be miserable,No,No,No
ham,Ok lor... But buy wat?,No,No,No
ham,Eat at old airport road... But now 630 oredi... Got a lot of pple...,No,No,No
ham,Why are u up so early?,No,No,No
ham,Gudnite....tc...practice going on,No,No,No
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts  call 08000930705,No,No,yes
ham,Nice talking to you! please dont forget my pix :) i want to see all of you...,No,No,No
ham,"Alright we're hooked up, where you guys at",No,No,No
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question call  08452810075,No,No,yes
ham,Okie..nice to hear that..,No,No,No
Smishing,"	Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821",No,No,yes
ham,Arun can u transfr me d amt,No,No,No
ham,Wen did you get so spiritual and deep. That's great,No,No,No
ham,"Sorry,in meeting I'll call later",No,No,No
ham,Thx. All will be well in a few months,No,No,No
ham,Wat r u doing? Call me,No,No,No
ham,"Sir, I am waiting for your mail.",No,No,No
ham,Huh y lei...,No,No,No
ham,get ready to moan and scream :),No,No,No
ham,"St andre, virgil's cream",No,No,No
ham,Pls speak with me. I wont ask anything other then you friendship.,No,No,No
ham,"I‘ve got some salt, you can rub it in my open wounds if you like!",No,No,No
Smishing,"	449050000301 You have won a £2,000 price! To claim, call 09050000301.",No,No,yes
ham,"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",No,No,No
ham,Probably earlier than that if the station's where I think it is,No,No,No
ham,Hey u still at the gym?,No,No,No
ham,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",No,No,No
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",No,No,No
Smishing,Please CALL 08712402779 immediately as there is an urgent message waiting for you,No,No,yes
ham,"Carlos took a while (again), we leave in a minute",No,No,No
Smishing,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",yes,No,No
ham,U know we watchin at lido?,No,No,No
ham,"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.",No,No,No
ham,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,No,No,No
ham,"Yeah there's barely enough room for the two of us, x has too many shoes. Sorry man, see you later",No,No,No
ham,Just taste fish curry :-P,No,No,No
ham,Then why you not responding,No,No,No
Smishing,"	Do you want 750 anytime any networt NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow",No,No,yes
ham,I'm in office now da:)where are you?,No,No,No
spam,For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com,yes,No,yes
spam,price revising soon for urbtech xaviers fully loaded tallest tower in noida few units left for more details call 9891205199,No,No,yes
ham,Ha... U jus ate honey ar? So sweet...,No,No,No
ham,U should make a fb list,No,No,No
ham,Yo sorry was in the shower sup,No,No,No
