id,source,text,label
s00289,synthetic,Seu código de verificação Uber: 5758. Não compartilhe com ninguém.,ham
s00290,synthetic,Your Microsoft verification code is 295246. Never share this code. We will never call you to ask for it.,ham
s00291,synthetic,Dinner at ours Saturday? Bring that wine you mentioned,ham
s00292,synthetic,DHL: Sua encomenda 087472783677 foi entregue hoje às 14h.,ham
s00293,synthetic,"Votre facture d'électricité de 499,99 € est due le 21 juin. Payez dans l'application.",ham
s00294,synthetic,Seu código de verificação Google: 1242. Não compartilhe com ninguém.,ham
s00295,synthetic,"Running 10 mins late, order me a flat white if you get there first",ham
s00296,synthetic,"Su factura de luz de 184,50 € vence el 21 de junio. Pague en la app para evitar recargos.",ham
s00297,synthetic,"BPER: Your card was used for 499,99 € at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00298,synthetic,"Альфа-Банк: Your card was used for 499 ₽ at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00299,synthetic,Colissimo: Votre colis 335624816834 sera livré demain entre 9h et 12h.,ham
s00300,synthetic,Il tuo codice di verifica Microsoft è 787249. Non condividerlo con nessuno.,ham
s00301,synthetic,Seu código de verificação WhatsApp: 071315. Não compartilhe com ninguém.,ham
s00302,synthetic,"中国银行: A new device signed in to your account. If this was you, no action needed.",ham
s00303,synthetic,0807 is your HSBC verification code.,ham
s00304,synthetic,سمسا: Out for delivery today. Your driver is Marcus in a grey van.,ham
s00305,synthetic,"Akbank: A new device signed in to your account. If this was you, no action needed.",ham
s00306,synthetic,"Selam, yarın saat 3'te kahve için buluşuyor muyuz? Kitabı getir lütfen",ham
s00307,synthetic,Ihr Amazon Bestätigungscode ist 736667. Geben Sie ihn niemandem weiter.,ham
s00308,synthetic,Seu código de verificação Uber: 180383. Não compartilhe com ninguém.,ham
s00309,synthetic,"Banco do Brasil: Seu cartão foi usado em R$ 1.482,00. Responda SIM se foi você, NÃO caso contrário.",ham
s00310,synthetic,קוד האימות שלך ל-Google הוא 552652. אל תשתף אותו עם אף אחד.,ham
s00311,synthetic,DHL: Je pakket 894267014531 is vandaag bezorgd.,ham
s00312,synthetic,"Poste Italiane: Your card was used for 184,50 € at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00313,synthetic,"Hey, treffen wir uns morgen um 15 Uhr auf einen Kaffee? Bring bitte das Buch mit",ham
s00314,synthetic,Your electricity bill of 9.90 ₪ is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
s00315,synthetic,"Beta khana kha lena, main der se aaungi aaj office se. Doodh laana yaad rakhna",ham
s00316,synthetic,"البنك الأهلي: Your card was used for 500 ريال at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00317,synthetic,"招商银行: A new device signed in to your account. If this was you, no action needed.",ham
s00318,synthetic,WhatsAppの確認コードは3870です。誰にも教えないでください。,ham
s00319,synthetic,【京东物流】您的包裹3819157577已于今日送达。,ham
s00320,synthetic,您的Uber验证码是910269，请勿告诉他人。,ham
s00321,synthetic,妈，我到学校了，晚上视频聊。记得帮我带下书,ham
s00322,synthetic,"Santander: Seu cartão foi usado em R$ 9,90. Responda SIM se foi você, NÃO caso contrário.",ham
s00323,synthetic,"BCA: A new device signed in to your account. If this was you, no action needed.",ham
s00324,synthetic,Ihr Microsoft Bestätigungscode ist 875443. Geben Sie ihn niemandem weiter.,ham
s00325,synthetic,Il tuo codice di verifica Google è 710247. Non condividerlo con nessuno.,ham
s00326,synthetic,Je Microsoft verificatiecode is 9383. Deel deze met niemand.,ham
s00327,synthetic,Jadlog: Sua encomenda 989662898314 foi entregue hoje às 14h.,ham
s00328,synthetic,"Your electricity bill of € 184,50 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
s00329,synthetic,Tu código de verificación de Microsoft es 687556. No lo compartas con nadie.,ham
s00330,synthetic,דואר ישראל: Your order has shipped and arrives Thursday by 8 PM. Track at דוארישראל.com,ham
s00331,synthetic,أمي وصلت بالسلامة، سأتصل بك مساءً. لا تنسي تجيبي الكتاب,ham
s00332,synthetic,"Deutsche Bank: Ihre Karte wurde für 1,99 € verwendet. Antworten Sie JA wenn das Sie waren, sonst NEIN.",ham
s00333,synthetic,Je ABN AMRO verificatiecode is 0338. Deel deze met niemand.,ham
s00334,synthetic,Netflix doğrulama kodunuz 943929. Kimseyle paylaşmayın.,ham
s00335,synthetic,Ihr Amazon Bestätigungscode ist 778336. Geben Sie ihn niemandem weiter.,ham
s00336,synthetic,Votre code de vérification Amazon est 5003. Ne le partagez avec personne.,ham
s00337,synthetic,البريد السعودي: Out for delivery today. Your driver is Marcus in a grey van.,ham
s00338,synthetic,Your electricity bill of 1 990 ₽ is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
s00339,synthetic,Seu código de verificação Netflix: 0620. Não compartilhe com ninguém.,ham
s00340,synthetic,BRT: Il tuo pacco 3846314392 è stato consegnato oggi.,ham
s00341,synthetic,三井住友銀行の確認コードは325075です。誰にも教えないでください。,ham
s00342,synthetic,【日本郵便】お荷物504729564525を本日お届けしました。,ham
s00343,synthetic,【佐川急便】お荷物448726716099を本日お届けしました。,ham
s00344,synthetic,Your electricity bill of ¥49.90 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
s00345,synthetic,DHL: Su paquete 678056054935 fue entregado hoy a las 14:14.,ham
s00346,synthetic,"Barclays: Your card was used for $499.99 at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00347,synthetic,"Garanti BBVA: Your card was used for 499 TL at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00348,synthetic,PostNL: Je pakket 847202011013 is vandaag bezorgd.,ham
s00349,synthetic,Aapka Netflix verification code hai 7523. Kisi ke saath share na karein.,ham
s00350,synthetic,"Votre facture d'électricité de 184,50 € est due le 21 juin. Payez dans l'application.",ham
s00351,synthetic,קוד האימות שלך ל-Google הוא 4152. אל תשתף אותו עם אף אחד.,ham
s00352,synthetic,Google doğrulama kodunuz 2547. Kimseyle paylaşmayın.,ham
s00353,synthetic,G-415730 is your Google verification code.,ham
s00354,synthetic,BRT: Il tuo pacco 2362133888 è stato consegnato oggi.,ham
s00355,synthetic,Netflixの確認コードは8335です。誰にも教えないでください。,ham
s00356,synthetic,"بنك الرياض: Your card was used for 1.99 دولار at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00357,synthetic,"מזרחי טפחות: Your card was used for 9.90 ₪ at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00358,synthetic,您的Netflix验证码是983184，请勿告诉他人。,ham
s00359,synthetic,"Citibank: A new device signed in to your account. If this was you, no action needed.",ham
s00360,synthetic,"Citibank: Your card was used for $3.95 at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00361,synthetic,Recordatorio: Su cita con el Dr. Pérez es mañana a las 9:30. Responda C para confirmar.,ham
s00362,synthetic,【ヤマト運輸】お荷物169403178105を本日お届けしました。,ham
s00363,synthetic,DTDC: Aapka parcel 666211326394 aaj deliver ho gaya.,ham
s00364,synthetic,Aapka Amazon verification code hai 215418. Kisi ke saath share na karein.,ham
s00365,synthetic,Correos: Su paquete 2856842473 fue entregado hoy a las 14:14.,ham
s00366,synthetic,DPD: Ihr Paket 346510683489 wurde heute zugestellt.,ham
s00367,synthetic,"Commerzbank: Ihre Karte wurde für 1,99 € verwendet. Antworten Sie JA wenn das Sie waren, sonst NEIN.",ham
s00368,synthetic,Your electricity bill of 278 ₪ is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
s00369,synthetic,Je Amazon verificatiecode is 333249. Deel deze met niemand.,ham
s00370,synthetic,"Сбербанк: A new device signed in to your account. If this was you, no action needed.",ham
s00371,synthetic,DHL: Ihr Paket 949653794242 wurde heute zugestellt.,ham
s00372,synthetic,"SNS Bank: Your card was used for € 12,90 at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00373,synthetic,GLS: Ihr Paket 663322266510 wurde heute zugestellt.,ham
s00374,synthetic,Chronopost: Votre colis 384611849355 sera livré demain entre 9h et 12h.,ham
s00375,synthetic,"ВТБ: Your card was used for 14 500 ₽ at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00376,synthetic,MNG Kargo: Kargonuz 8856417633 bugün teslim edildi.,ham
s00377,synthetic,Tu código de verificación de Banorte es 803018. No lo compartas con nadie.,ham
s00378,synthetic,"Garanti BBVA: A new device signed in to your account. If this was you, no action needed.",ham
s00379,synthetic,Kode verifikasi Microsoft Anda adalah 2756. Jangan berikan kepada siapa pun.,ham
s00380,synthetic,"ABN AMRO: Your card was used for € 1,99 at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00381,synthetic,"Société Générale: Votre carte a été utilisée pour 1,99 €. Répondez OUI si c'est vous, NON sinon.",ham
s00382,synthetic,Your Microsoft verification code is 4410. Never share this code. We will never call you to ask for it.,ham
s00383,synthetic,¿Me pasas los 40€ del concierto cuando puedas?,ham
s00384,synthetic,DPD: Je pakket 383534352664 is vandaag bezorgd.,ham
s00385,synthetic,Blue Dart: Aapka parcel 2355140755 aaj deliver ho gaya.,ham
s00386,synthetic,קוד האימות שלך ל-Amazon הוא 8894. אל תשתף אותו עם אף אחד.,ham
s00387,synthetic,СДЭК: Ваша посылка 3833689473 доставлена сегодня.,ham
s00388,synthetic,Amazonの確認コードは586495です。誰にも教えないでください。,ham
s00389,synthetic,דואר ישראל: Out for delivery today. Your driver is Marcus in a grey van.,ham
s00390,synthetic,"Banorte: Se usó su tarjeta por 8,450 MXN en un comercio. Responda SÍ si fue usted, NO si no.",ham
s00391,synthetic,"Poste Italiane: Your card was used for 499,99 € at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00392,synthetic,Ihr Google Bestätigungscode ist 8056. Geben Sie ihn niemandem weiter.,ham
s00393,synthetic,"工商银行: Your card was used for ¥9.90 at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00394,synthetic,您的Netflix验证码是2378，请勿告诉他人。,ham
s00395,synthetic,"Banco Sabadell: Se usó su tarjeta por 184,50 € en un comercio. Responda SÍ si fue usted, NO si no.",ham
s00396,synthetic,"Commerzbank: Ihre Karte wurde für 184,50 € verwendet. Antworten Sie JA wenn das Sie waren, sonst NEIN.",ham
s00397,synthetic,"三井住友銀行: A new device signed in to your account. If this was you, no action needed.",ham
s00398,synthetic,İş Bankası doğrulama kodunuz 0477. Kimseyle paylaşmayın.,ham
s00399,synthetic,您的Netflix验证码是9260，请勿告诉他人。,ham
s00400,synthetic,"ВТБ: A new device signed in to your account. If this was you, no action needed.",ham
s00401,synthetic,【京东物流】您的包裹5010671864已于今日送达。,ham
s00402,synthetic,DPD: Ваша посылка 1005422602 доставлена сегодня.,ham
s00403,synthetic,"BRI: Your card was used for Rp 49.900 at WALMART #2891. Reply YES if this was you, NO if not.",ham
s00404,synthetic,DPD: Ihr Paket 599178373945 wurde heute zugestellt.,ham
s00405,synthetic,DTDC: Aapka parcel 4159091606 aaj deliver ho gaya.,ham
s00406,synthetic,【中国邮政】您的包裹577191816949已于今日送达。,ham
s00407,synthetic,أرامكس: Out for delivery today. Your driver is Marcus in a grey van.,ham
s00408,synthetic,Ihr Netflix Bestätigungscode ist 3184. Geben Sie ihn niemandem weiter.,ham
s00409,synthetic,"Santander: Seu cartão foi usado em R$ 1.482,00. Responda SIM se foi você, NÃO caso contrário.",ham
s00410,synthetic,קוד האימות שלך ל-בנק הפועלים הוא 0894. אל תשתף אותו עם אף אחד.,ham
s00411,synthetic,"HDFC Bank: Aapke card se ₹99 ka transaction hua. Reply YES agar aapne kiya, NO agar nahi.",ham
s00412,synthetic,Chronopost: Votre colis 1939048410 sera livré demain entre 9h et 12h.,ham
s00413,synthetic,Aapka ICICI verification code hai 563968. Kisi ke saath share na karein.,ham
s00414,synthetic,Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://shorturl.at/p97178,spam
s00415,synthetic,Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://cutt.ly/f107650,spam
s00416,synthetic,Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://shorturl.at/j009007,spam
s00417,synthetic,"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://tinyurl.com/f2070 18+",spam
s00418,synthetic,Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://is.gd/z7209,spam
s00419,synthetic,Earn $3000/week working from home! No experience needed. Limited spots: https://tinyurl.com/w022203,spam
s00420,synthetic,Schnellkredit bis 5.000€ heute! Auch bei negativer Schufa. Beantragen: https://t.ly/p211413,spam
s00421,synthetic,"Cassino online: R$ 49,90 de bônus grátis para novos jogadores! https://is.gd/f373074",spam
s00422,synthetic,"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://bit.ly/j7488 18+",spam
s00423,synthetic,"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://cutt.ly/q792823 18+",spam
s00424,synthetic,"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://tinyurl.com/r814376",spam
s00425,synthetic,Gagnez 700€/semaine depuis chez vous! Aucune expérience. Rejoignez: https://shorturl.at/d894944,spam
s00426,synthetic,"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://is.gd/f198084",spam
s00427,synthetic,200 Freispiele ohne Einzahlung im Jackpot Casino! Jetzt spielen: https://rb.gy/w859555,spam
