text,label,category
Job alert: product reviewer roles from €79.40/hr. Set up alerts at indeed.com. Opt out anytime.,spam,real_job_ad
iCloud: your payment of R$731.43 was processed. Next billing date today. Manage your plan in Account settings.,ham,real_subscription_notice
"Oi Pai, sou eu, perdi o telefone, esse é meu número novo. Consegue me mandar um Pix de €944 hoje? Amanhã devolvo.",phishing,new_number_family_i18n
Your Noon return for printer ink was received. Refund of AED 855.68 will appear on your card in 3-5 business days.,ham,real_order_notice
Your RBC code is 7176. Never share this code with anyone.,ham,real_codes
"Part-time job offer from Zara: write short reviews for AED 287 per task, paid to your bank daily. wa.me/84999804079",phishing,job_scam
"Hi, this is Max from the dentist. Is this still the best number for appointment reminders?",ham,friend_wrong_number
Receipt: Ring doorbell R$98 via Home Depot. Ref #6994-60470. Questions or cancellation: +91 78563 67209 (24/7).,phishing,fake_order_callback
"Hoi, ben je nog thuis? Ik kom je pakje brengen",ham,chat_i18n
iCloud Alert: your account will be closed today. Update your details at https://cutt.ly/a37730/login,phishing,account_problem_link
"Enter our summer giveaway for a chance to win a £250,000 Carrefour gift card. Enter at carrefour.com/giveaway. No purchase necessary.",spam,giftcard_promo
"Uncle, this is my new number. Can you message me on WhatsApp on this number? Something's come up, are you free to help with a payment? asap",phishing,new_number_family
"Google One: a new device signed in to your account from Madrid. If this wasn't you, change your password in the Google One app.",ham,real_subscription_notice
"Hallo, hier ist Léa von Temu Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, £2,759 pro Tag. Melden Sie sich per WhatsApp 1-850-708-1884.",phishing,job_scam_i18n
"Dad, this is my new number. This is my temporary number until I get the new phone. x",phishing,new_number_family
"Tô chegando, 17 min. Pede uma água pra mim?",ham,chat_i18n
PostNL: your parcel is on hold. Pay £5.00 handling fee within 48h: https://tinyurl.com/n36108,phishing,delivery_fee
Aramex: we missed you Wednesday. Reschedule delivery ($4.99) at go-aramex.online,phishing,delivery_fee
"Netflix: payment of $2,217 could not be processed. Update your billing within 48 hours or lose access: https://cutt.ly/p71070",phishing,fake_subscription_charge
"Hi all, Beatriz here. Switched carriers so this is my number from now on. No need to reply.",ham,friend_new_number
MediaMarkt: a PlayStation 5 was ordered from a new device in Chicago. Charged $83. Cancel: +1 323 836 9207,phishing,fake_order_callback
"Now hiring: cashiers at our client, $71/hr. Apply at infojobs.net. Reply STOP to opt out.",spam,real_job_ad
Correos: we missed you today. Reschedule delivery ($4.99) at redelivery24.site,phishing,delivery_fee
DHL notice: package #887-9165922-9244180 returns to sender unless address is confirmed: https://cutt.ly/u19282/confirm,phishing,delivery_fee
"Hello quick one, forward me the text with the code that just came through, it sent the code to your phone somehow thank you!",phishing,code_relay
"Hi, this is Louis from Dr. Priya's office. Is this still the best number for appointment reminders?",ham,friend_wrong_number
Chronopost: we missed you Friday. Reschedule delivery ($1.49) at get-chronopost.club,phishing,delivery_fee
Your Walmart account was used to buy Nintendo Switch for AED 838. If this wasn't you contact support at +971 51 517 6644 within 2 hours.,phishing,fake_order_callback
Job alert: product reviewer roles from R$77/hr. Set up alerts at ziprecruiter.com. Opt out anytime.,spam,real_job_ad
Australia Post: we missed you this weekend. Reschedule delivery (£4.99) at https://cutt.ly/n42386,phishing,delivery_fee
Costco: your package with Nintendo Switch was delivered. It was handed to a resident.,ham,real_order_notice
"Hi, is this Beatriz? It's Mia from the school run, Max gave me your number about Friday.",ham,friend_wrong_number
"Hallo, hier ist Olivia von Temu Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, $758.72 pro Tag. Melden Sie sich per WhatsApp 07 19 40 52 74.",phishing,job_scam_i18n
"hey it's Mateo from uni, finally got a UK number, save me x",ham,friend_new_number
"Hello? I sent a verification code to your number by accident, can you read it to me? Sorry!! ttyl",phishing,code_relay
"Hallo Papa, ich bin's, mein Handy ist kaputt. Das ist meine neue Nummer. Ich muss dringend eine Rechnung bezahlen, hilfst du mir?",phishing,new_number_family_i18n
CAF: you are owed a benefit payment of €128.55. Submit your bank details at https://cutt.ly/t25828/login to receive it.,phishing,gov_callback
عرض خاص! خصم 53% على جميع الملابس في متجر نون هذا الأسبوع فقط. تسوق الآن riyadhmall.com,spam,ads_i18n
US Bank: a wire transfer of ₹80 is pending. Not you? Cancel it here: https://tinyurl.com/p91107/refund,phishing,account_problem_link
Disney+ Security: enter your 2FA code at http://my-disney+.click/secure to confirm the pending withdrawal of £807.,phishing,account_problem_link
HDFC Bank: your new card ending 5133 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
مرحبا، أنا Liam من قسم التوظيف في Tesla. تم اختيارك لوظيفة عن بعد براتب $446 يومياً. تواصل واتساب 07 49 18 28 17,phishing,job_scam_i18n
"Félicitations ! Vous avez gagné €250,000 au tirage national. Confirmez vos coordonnées : http://gagnant-toronto.cc/pay",phishing,prize_win_i18n
"Hello? happy birthday!!! hope you have an amazing day, drinks on me this weekend pls",ham,friend_favor
"Selected candidate: Netflix needs 30 people to boost listings, $1,930/day. Start today, WhatsApp me on +34 699 405 580.",phishing,job_scam
"Now hiring: care assistants at IKEA, AED 17/hr. Apply at linkedin.com/jobs. Reply STOP to opt out.",spam,real_job_ad
Myntra Big Sale! Up to 79% off on mobiles. Shop now ajio.com. Reply STOP to opt out.,spam,ads_i18n
"Badhai ho! Aapko €1,500 ka Home Depot gift card mila hai. Abhi claim karein: http://app-gift.site",phishing,prize_win_i18n
Hello? what's the code in the message you just got? it sent the code to your phone somehow thanks,phishing,code_relay
Royal Mail: your parcel is on hold. Pay £2.50 redelivery fee within 48h: https://rb.gy/z62316,phishing,delivery_fee
"Hi, landed safely, will call you when I get to the hotel ttyl",ham,friend_favor
"Selected candidate: Tesla needs 38 people to like videos, $74/day. Start today, WhatsApp +1 495 673 7842.",phishing,job_scam
Ganhe até $90 por dia com apostas online! Cadastre-se grátis: apostaganha.bet,spam,ads_i18n
"Je suis en retard de 7 min, commande-moi un café stp",ham,chat_i18n
Starbucks: 13% off Ring doorbell this week. Shop at starbucks.com/account. Text STOP to unsubscribe.,spam,giftcard_promo
"Hey I sent a verification code to your number by accident, can you read it to me? It expires in 5 min. love you",phishing,code_relay
Weather alert: heat warning for Madrid until 1pm. Avoid low-lying roads.,ham,real_hr_and_appointments
"Hi Anna, Beatriz here from the removal company, confirming your viewing Friday at 6pm.",ham,friend_wrong_number
National Grid: your meter reading is due. Submit it in the app by Friday to avoid an estimated bill.,ham,real_telco_util_notice
"Receipt: GoPro Hero 13 €2,838 via Argos. Ref D731570. Questions or cancellation: 06 30 81 75 74 (24/7).",phishing,fake_order_callback
"Hola, soy Dmitri de RRHH de TikTok. Has sido seleccionado para un trabajo remoto, R$70 al día. Escríbeme por WhatsApp +971 53 203 4011.",phishing,job_scam_i18n
"Bonjour, Fatima du service RH de TikTok. Votre profil a été retenu pour un poste à domicile, AED 4,968/jour. Contactez-moi sur WhatsApp 07 41 39 25 47.",phishing,job_scam_i18n
"Your Xbox Game Pass subscription renewed for €1,216. To cancel and get a refund call +91 76291 21383 within 24h.",phishing,fake_subscription_charge
"Promo SFR : forfait 50Go à 12,99€/mois pendant 12 mois ! Souscrivez sur sfr-promo.fr",spam,ads_i18n
"Glückwunsch! Sie wurden für einen $1,500 Starbucks Gutschein ausgewählt. Jetzt einlösen: gutschein45.top",phishing,prize_win_i18n
Tesco: 19% off a desk lamp this week. Shop at the Tesco app or tesco.com. Text STOP to unsubscribe.,spam,giftcard_promo
Ryanair: flight UR7912 to Kyiv now departs from gate A31. Boarding at 8am.,ham,real_hr_and_appointments
"Your Google One subscription renewed for £3,711. To cancel and get a refund call +34 678 314 235 within 24h.",phishing,fake_subscription_charge
"¡Felicidades! Has sido seleccionado para recibir una tarjeta regalo de €1,500 de Walmart. Reclama aquí: my-premio.online",phishing,prize_win_i18n
"Yo hey it's Max, my account sent the code to your number, read it out to me? x",phishing,code_relay
School: no school on tomorrow. See the newsletter for details.,ham,real_hr_and_appointments
"Hi all, Rahul here. Switched carriers so this is my number from now on. No need to reply.",ham,friend_new_number
Meesho Big Sale! Up to 70% off on mobiles. Shop now myntra.com. Reply STOP to opt out.,spam,ads_i18n
Hello can you send me Yuki's address? Need it for the invite ttyl,ham,friend_favor
"Bonjour, Dmitri du service RH de DHL. Votre profil a été retenu pour un poste à domicile, R$256/jour. Contactez-moi sur WhatsApp +971 51 823 9015.",phishing,job_scam_i18n
Your iCloud subscription renewed for $810.38. To cancel and get a refund call +34 697 534 322 within 24h.,phishing,fake_subscription_charge
El Corte Inglés Order Confirmation: GoPro Hero 13 - $604.01. Delivery Thursday. To cancel or report unauthorized use call +34 643 153 170.,phishing,fake_order_callback
DPD: your parcel could not be delivered. Pay $1.99 customs fee within 2 days: https://is.gd/s71133,phishing,delivery_fee
"Learn AI in 12 weeks and land a €250,000 job. Enroll today at learnfast.io/apply",spam,generic_ads
"Je suis en retard de 24 min, commande-moi un café stp",ham,chat_i18n
Best Buy: a phone case is out for delivery today. Someone should be available to sign.,ham,real_order_notice
Royal Mail: your parcel is on hold. Pay €2.50 customs fee within 24h: royal29.info/pay,phishing,delivery_fee
"Hi, is this Ahmed? It's Lucy from the football team, Ahmed gave me your number about Saturday.",ham,friend_wrong_number
"Hi Ava, Beatriz here from the removal company, confirming your viewing Friday at 3pm.",ham,friend_wrong_number
"Jetzt R$4,820 Bonus sichern! Online Casino mit über 1404 Spielen. casinoclub.de",spam,ads_i18n
"Oi Vó, sou eu, quebrei o celular, esse é meu número novo. Consegue me mandar um Pix de $3,494 hoje? Amanhã devolvo.",phishing,new_number_family_i18n
Yodel: we delivered your parcel to your front porch.,ham,real_delivery_notice
"Hola Mamá, se me rompió el móvil y este es mi nuevo número. ¿Puedes pasarme $427 hoy? Mañana te lo devuelvo.",phishing,new_number_family_i18n
"Hi all, Olivia here. Switched carriers so this is my number from now on. No need to reply.",ham,friend_new_number
Buy £662.81 of groceries at Sainsbury's and get a $58 bonus card. Ends Thursday.,spam,giftcard_promo
"Hola, ¿a qué hora llegas el sábado? Te espero en casa.",ham,chat_i18n
"Google One receipt: $4,809 charged today. If you did not authorize this, cancel at https://cutt.ly/j14871",phishing,fake_subscription_charge
"Your Apple Music free trial ends tonight. You'll be charged £4,363/month unless you cancel in the app.",ham,real_subscription_notice
"Your Naturgy bill of $3,773 is due on Tuesday. Pay in the Naturgy app or at the Naturgy app or naturgy.com. Thank you.",ham,real_telco_util_notice
"Hey Arjun, it's Jonas, we met at Carlos's birthday on tomorrow. Great to meet you, let's do that coffee!",ham,friend_wrong_number
Your NHS card must be replaced with a new digital card. Confirm your number here to keep coverage: e-card.vip/secure,phishing,gov_callback
"Hi, this is Ben from Google HR. We reviewed your resume and you qualify for a remote customer support role, $391/day. message +34 649 607 579 on WhatsApp to start.",phishing,job_scam
