text,label,corpus_label,source,confidence,p_ham,p_spam,p_phishing,p_no_message
"Sakitilah aku... Godai aku... Buatlah aku menangis... Tetapi di akhir hidupku saat aku mati, tolong simpan satu bunga mawar di makamku dan katakan BODOH, AKU MERINDUKANMU... SELAMAT HARI BSLVYL.ToolStripButton√üerdem",ham,ham,corpus,0.95,0.9897,0.0103,0.0,0.03
"Oder fragst du sie alle, ob sie nächsten Samstag Zeit haben können oder nicht. Wenn alle von ihnen es schaffen können, dann bin ich okay.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"ஹா, ஆனால் நான் உங்கள் வீட்டுக்கு கால் முட்டியிடம் போவ முடியாதுஎன்று என்ன சொன்னாச்னு தெரியும்?",ham,ham,corpus,0.97,0.9899,0.0,0.0101,0.01
يبدو أنه لا يوجد درس غدًا، صح؟,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Send Money Now http//bit.ly/1791,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
பணம் அன்று அனுப்புங்கள் http//bit.ly/2657,phishing,phishing,corpus,0.89,0.0408,0.0204,0.9388,0.02
Debes tener cuidado con lo que dices porque me pongo muy borracho.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Merci bébé ! J'ai hâte de goûter la vraie chose...,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Pelanggan Yth..M-KIOS CELL Menawarkan pendaftaran Cip M-kios & Token PLN harga pulsa :V5: Rp.4300 V10: 8300 Utk bergabung Ketik INFO kirim ke 089652018503,spam,spam,corpus,0.95,0.0,0.97,0.03,0.0
Your entry won! Claim $4861 cash prize at tinyurl.com/abc,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
WIN 4098 NOW! Click bit.ly/123 to claim!,phishing,spam,corpus,0.96,0.0,0.03,0.97,0.0
Kirim Uang Sekarang http//bit.ly/2109,phishing,phishing,corpus,0.97,0.0,0.01,0.99,0.0
நாளை எப்போது வரணும் என்று எனக்கு சொல்லுங்கள்.,ham,ham,corpus,0.99,0.99,0.0,0.01,0.0
ටර්මිනල් තැන්නා ඇමතුම: http://ffnst.com/7DH544,phishing,phishing,corpus,0.72,0.1398,0.0,0.8602,0.07
"Entschuldigen Sie bitte, überweisen Sie das Geld einfach auf das Bankkonto XXX zu Gunsten von XXX, Kontonummer 2952149xxx. Sobald die Überweisung erfolgt ist, senden Sie bitte eine SMS. Vielen Dank.",phishing,spam,corpus,0.98,0.01,0.0,0.99,0.0
"Ich hoffe nur, dass es wahr ist, dass du mich vermisst, weil ich dich wirklich vermisse! Du hast noch nichts getan, wofür du dich schuldig fühlen müsstest.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Pikiran yang manis: ""Jangan pernah bosan melakukan hal-hal kecil untuk orang yang kita cintai.."" Karena terkadang hal-hal kecil itu mengisi bagian terbesar di hati mereka.. Selamat malam""",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
🎉 CONGRATS! You won $3609 Amazon gift card! Redeem at tinyurl.com/abc 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
لقد قمت به ولكن الاتصال بالإنترنت بطيء جدًا ولا أستطيع إرساله. سأحاول مرة أخرى في وقت لاحق أو أول شيء غدًا.,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Fuck cedar key et fuck her (viens quand même),ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Envoyez de l'argent maintenant http//bit.ly/2428,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
அவசேனம்: உங்கள் ஆப்பிள் ஐடி முடக்கப்படும். உங்கள் கணக்கை உடைப்பதற்கு http://reactivate-appleid.com இல் உடனடியாக உள்நுழைக்கவும்.,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
أرسل الأموال الآن http//bit.ly/2050,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Call 2623 for customer support,ham,ham,corpus,0.86,0.9082,0.0,0.0918,0.02
எங்கு என் பாப்பாடா? நீ பிரிவுப்பெற்றாயா... என்ன நடந்துகிறது?,ham,ham,corpus,0.97,0.98,0.0,0.02,0.0
Enviar dinero ahora http//bit.ly/1089,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
WOW! Les garçons sont de retour. TAKE THAT 2007 tournée au Royaume-Uni. Gagnez des billets VIP et réservez à l'avance avec le Club VIP. Envoyez CLUB au 81303. Trackmarque Ltd info@vipclub4u.,spam,spam,corpus,0.94,0.0,0.96,0.04,0.0
Non. Leur avez-vous envoyé un message multimédia ou un e-mail?,ham,ham,corpus,0.98,0.9899,0.0,0.0101,0.01
Se l'India vince o pareggia la serie significa che si tratta di un record:),ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Sende jetzt Geld http//bit.ly/2752,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"Хорошо сделано, АНГЛИЯ! Получите официальный полифонический рингтон или цветной флаг на свой мобильный! отправьте ТОН или ФЛАГ на 84199 СЕЙЧАС! Для отказа отправьте ENG STOP. Box39822 W111WX £1.50",spam,spam,corpus,0.98,0.0,0.99,0.01,0.0
cally. Bitte antworte nicht auf diese SMS.,ham,ham,corpus,0.75,0.931,0.0,0.069,0.13
"Disfrute de un generoso regalo:20% de descuentoPíldoras de bonificación DOBLESAtentamente,Monika HoffmannTel. +44 151 832 0580E-Mail central@csdep.net.",spam,ham,corpus,0.9,0.0,0.92,0.08,0.0
Cosa non si capisce.,ham,ham,corpus,0.8,1.0,0.0,0.0,0.15
Enviar dinero ahora http//bit.ly/1985,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
"வாலைக்கும் அக்கா, மொப்கோம் எஸ்பிக்கு கேள்வி கேட்க விரும்புகிறேன், இப்போது படிப்பினைக்கு இணைந்து வாய்ப்பு கிடைக்கும் இல்லையா? உங்களின் கேள்வி.",ham,ham,corpus,0.82,0.8687,0.0303,0.101,0.01
Your entry won! Claim $3809 cash prize at tinyurl.com/abc,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Er, привет, вещи не совсем пошли по плану - идет хромая медленно домой, за ним следует aa, и с выхлопом, висящим сбоку",ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
"Я смотрю ""Властелин колец"" с моей сестрой сегодня после обеда. Ты хочешь встретиться со мной на ужин сегодня вечером или нет?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
සාදන්න් Yth..M-KIOS CELL වෙනුවෙන් සැපයුම් ක්රියාකාරවරුන් සම්පත් කිරීමත් Cip M-kios & සහ Token PLN මිල පුලුවන්: V5: Rp.4300 V10: 8300 ලෙස කරන්න සඳහා INFO ටයිප් කිරිදෙන්න 089652018503 වෙත,spam,spam,corpus,0.63,0.14,0.72,0.14,0.0
"Anche signore, ti ho inviato una email su come accedere al portale di pagamento dell'usc. Ti invierò un'altra email che dovrebbe spiegare come stanno le cose a casa. Buon fine settimana.",ham,ham,corpus,0.89,0.92,0.0,0.08,0.0
Prize winner! Claim your $4809 gift card at goo.gl/xyz,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Debt relief program: Get out of debt fast! Call 4679,spam,spam,corpus,0.85,0.0,0.89,0.11,0.0
Don't miss this amazing deal: bag for only $65!,spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
"¡Hola, el saldo de tu cuenta de Voicespin Test_Keykloack_2 es de 212.9. A menos que lo recargues lo antes posible, alcanzará el límite de crédito y se bloqueará automáticamente!",ham,ham,corpus,0.77,0.83,0.01,0.16,0.0
Offre limitée: 79% de réduction sur tout!,spam,spam,corpus,1.0,0.0,1.0,0.0,0.0
"Ciao, il saldo del tuo account Voicespin INTENDA_GROUP_LIMITED è di -85,64. A meno che tu non lo ricarichi al più presto, raggiungerà il limite di credito e verrà bloccato.",ham,ham,corpus,0.68,0.76,0.0,0.24,0.0
Invia denaro ora http//bit.ly/2259,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Sende jetzt Geld http//bit.ly/1654,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Отправьте деньги сейчас http//bit.ly/2712,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
FREE iPhone 15! Enter code 1219 at bit.ly/123,spam,spam,corpus,0.6,0.0,0.7,0.3,0.0
Je suis en route vers la gare.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
أوه...طلبت المزاح. ههه... اعتنى بنفسك. √º,ham,ham,corpus,0.99,1.0,0.0,0.0,0.01
Où es-tu mon amour ? J'ai besoin de toi ...,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"மாவ், நாம் எப்போது சந்திக்க வேண்டும்? அல்லது எப்படி உறுதிப்படுத்தலாம்?",ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
"Belum, chikku...habba yang sederhana...bagaimana denganmu?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Earn $4611 per week working from home!,spam,spam,corpus,0.99,0.0,1.0,0.0,0.0
"Informasi Gempa Magnitudo 5.3 SR, 21-Jun-16 21:10:23 WIB, Lokasi: 2.21 LS, 99.33 BT (98 km Tenggara Kepulauan Mentawai-Sumatera Barat), Kedalaman: 34 km. Dari BMKG.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
PESTA M-TRONIK!! Eres un cliente fiel de M-Tronik seleccionado como ganador del PREMIO número (3) PIN del ganador: 2AIU87E Para más información visita www.info-undianmtronik.jimdo.com,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"අත්විදෘශවේ! 2 ජංගර 3G වීඩියෝෆෝන් අපගේ උපයෝගයන්ට පැමිණ ගනිමි. 09063458130 දැන් ඇල්ලීමේ දේ. ඔබගේ මහායොග ඔබට සාදන්න, ජාවා ක්ල෬ල් අවසන් කරන්න, පොලිපීඑච් සංගවිලින, සංගගාව රෙන්ටල් කරන්න.",spam,spam,corpus,0.84,0.0404,0.8788,0.0808,0.01
"Die Schönheit des Lebens liegt im nächsten Augenblick.. der Tausende von Geheimnissen verbirgt. Ich wünsche, dass jeder Augenblick in deinem Leben wunderbar ist...!! Gute Nacht",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Package held at the terminal: http://ffnst.com/7DH725,phishing,phishing,corpus,0.71,0.21,0.0,0.79,0.0
Kirim uang sekarang http//bit.ly/2203,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
WIN 4854 NOW! Click bit.ly/123 to claim!,phishing,spam,corpus,0.96,0.0,0.03,0.97,0.0
لقد قمت بطباعته. تفضل بالصعود.,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Jay sta ridacchiando e mi dice che x sta completamente sbagliando gli accordi mentre parliamo,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
අතිරික්! කරුණාකර ඉදිරිපස 09061213237 අංකයෙන් අධිකාරු ඇමතුමක් ගත කරන්න. මුල් මුර හෝ විශේෂ 4* කැනැරි දිවීපනය ගෙවිලිම ගතවුනා. කුමන භසිත ප්රචලිගේ සංග්රහයන් PO Box 177. M227XY. 150පිම්. 16+,phishing,spam,corpus,0.79,0.01,0.14,0.85,0.0
ඔබ 209715 KB අවශ්යගත යොමු කළ පොකේට් සවාර් සහිත සේවා පැකට් අභිරුචිකරණය කර ඇත. *123*3# හි INTERNET HEMAT අංශයෙන් විවෘත විය හැක.,ham,spam,corpus,0.86,0.9,0.04,0.06,0.0
عرض إضافي من HMV: فرصة الفوز بقسيمة بقيمة 500 جنيه إسترليني من HMV الحقيقية. فقط أجب على 4 أسئلة سهلة. العب الآن! أرسل HMV إلى 86688 للمزيد من المعلومات: www.100percent-real.com,phishing,spam,corpus,0.71,0.0,0.21,0.79,0.0
URGENT: Your prize is waiting! Call 7284,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
🎉 CONGRATS! You won $4752 Amazon gift card! Redeem at tinyurl.com/abc 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Sie haben den ""GRAND PRIZE"" Geldpreis in Höhe von Rp.100 Millionen von TELKOMSEL-Punkten gewonnen. Die PIN-Nummer lautet 25g47jk. Kontaktieren Sie das Call Center unter 081233303888. Absender: T-Sel.",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Work from home: Earn $2059/hour! Start today: tinyurl.com/abc,spam,spam,corpus,0.8,0.0,0.85,0.15,0.0
"හැමෝටම හෘදයේ හොඳට වද පටන්ගෙන හොදයි, මම සවසකුවන්ට ආවාද?",ham,ham,corpus,0.91,0.9691,0.0,0.0309,0.03
URGENT: Your prize is waiting! Call 8085,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Envoyer de l'argent maintenant http//bit.ly/2316,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
WhatsApp: New security code: 4262. Don't share it.,ham,phishing,corpus,0.99,1.0,0.0,0.0,0.0
Your entry won! Claim $1455 cash prize at goo.gl/xyz,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"CHA QUITEAMUZING THAT¬íSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Sende jetzt Geld http//bit.ly/1452,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Enviándote saludos de alegría y felicidad. Que tengas una gran noche.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
أرسل المال الآن http//bit.ly/1083,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
"Hola, el saldo de tu cuenta de Voicespin boris_test es de 15.0. A menos que lo recargues lo antes posible, alcanzará el límite de crédito y se bloqueará automáticamente.",ham,ham,corpus,0.9,0.93,0.0,0.07,0.0
"Yetunde, es tut mir leid, aber Moji und ich scheinen zu beschäftigt zu sein, um einkaufen zu gehen. Kannst du bitte einfach eine andere Möglichkeit finden, um das zu bekommen, was du wolltest, dass wir bekommen? Bitte verzeih mir. Du kannst kostenlos über Yahoo Messenger antworten.",ham,ham,corpus,0.89,0.92,0.0,0.08,0.0
"வெற்றிகரமாக இணையத்தில் வர்த்தகம், www.jayabet4.com, உங்களை பதிவு செய்க + பொதுவாக அழைப்பு பெறுக + வாலி நாணய போக்கு 0.25% ஒவ்வொரு வாரத்திலும் பெறுக. உங்கள் ஸ்மார்ட்போன் மற்றும் கணினி வசதியாக விளையாடவும்.",spam,spam,corpus,0.98,0.0,0.99,0.01,0.0
أنا بخير مع ذلك لأنني أحب تجربة أشياء جديدة. لكنني خائفة من أنك لا تحبها. لأنك قلت لا تكوني صاخبة جدًا.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
لقد فزت! عطلتك في كوستا ديل سول بنجمتين أو مبلغ 5000 جنيه إسترليني بانتظارك للتحصيل. اتصل الآن على الرقم 09050090044 للمطالبة. يُرجى إرسال ظرف متضمن طابعًا بقيمة البريد المعتمد والشروط والأحكام إلى صندوق بريد 334، ستوكبورت، SK38XH. التكلفة: 1.50 جنيه استرليني لكل دقيقة ماكس 10 دقائق.,phishing,spam,corpus,0.99,0.0,0.0,1.0,0.0
Debt relief program: Get out of debt fast! Call 9092,spam,spam,corpus,0.86,0.0,0.9,0.1,0.0
"È difficile credere a cose del genere. Tutti possono dire bugie, ma pensaci due volte prima di dirmi qualcosa.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
WhatsApp: New security code: 6219. Don't share it.,ham,phishing,corpus,0.99,1.0,0.0,0.0,0.0
تيرسره أجا. باغي جوغا نڠڬاك با 2,ham,ham,corpus,0.91,0.9688,0.0208,0.0104,0.03
سأغادر في الساعة 10.,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Bank of America: Suspicious charge of $3287. Review at goo.gl/xyz,phishing,phishing,corpus,0.97,0.02,0.0,0.98,0.0
"Entonces, ¿cuándo quieres ir al gimnasio?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Kirim Uang Sekarang http//bit.ly/1917,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
عزيزي/عزيزتي نايون كيم،تفقد بريدك الإلكتروني لرؤية عرضنا الخاص بمنتجاتنا الصحية لعيد الميلاد!عيد ميلاد مجيد!بإخلاص، سوبلاين سنترال central@csdep.net,spam,ham,corpus,1.0,0.0,1.0,0.0,0.0
Send Money Now http//bit.ly/2614,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
Confirmation code: 1938. Valid for 10 minutes,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Kauft sie heute? Du musst mich nicht sehen.,ham,ham,corpus,0.9,0.92,0.07,0.01,0.0
Your entry won! Claim $4827 cash prize at bit.ly/123,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Penso che tu abbia inviato il testo al telefono di casa. Quello non può visualizzare i messaggi. Se vuoi ancora inviarlo, il suo numero è:",ham,ham,corpus,0.79,0.8485,0.0,0.1515,0.01
