text,label,category,language
"(Crunchyroll) Your annual plan will renew on Sunday at $312.45. To change or cancel, visit crunchyroll.com/statements. This is an automated message.",ham,subscription_notice,en
*Crunchyroll* we detected an unusual login. Confirm your password here or access will be restricted: secure-crunchyroll.tk,phishing,subscription_notice_twin,en
Geico: your EMI of A$3.50 for loan ZV641345824 was debited on Sunday. 32 EMIs remaining.,ham,insurance_loan,en
Geico| your policy has lapsed due to a failed payment. Reinstate within 24h: https://tinyurl.com/j46512/secure,phishing,insurance_loan_twin,en
Correos: su envío 1935243243 será entregado mañana entre las 9:30am y las 9:30am. No es necesario hacer nada.,ham,i18n_notice,es
"[RBC] Please confirm: C$2,150.00 at LIDL on the 5th 4pm. Reply YES to approve or NO to decline. Msg&data rates may apply. Thank you for banking with us.",ham,bank_fraud_check,en
"SBERBANK: Your card ending 3634 was used at WHOLEFDS in Rio de Janeiro for C$184.20. If this wasn't you, freeze your card in the Sberbank app. Thank you.",ham,bank_card_txn,en
Your dry cleaning is ready for pickup. Total C$420.00. Open until 7:30pm.,ham,reservation_community,en
"Fineco: addebito di 2150,00€ sulla carta ending in 5092 presso H&M. Se non lo riconosci, chiama il numero sul retro della carta.",ham,i18n_notice,it
"Intesa Sanpaolo: operazione sospetta di 85,12€. Blocca subito: intesa-uk.co",phishing,i18n_notice_twin,it
"Сбербанк: покупка 129,90 ₽ в Wholefds, карта ending in 8583. Баланс: 58,20 ₽.",ham,i18n_notice,ru
Kal 10am baje Dr. Kim ke saath appointment hai. Confirm karne ke liye YES reply karein.,ham,i18n_notice,hi
"(GitHub) Your ride with Wei is complete. A$1,480.50 was charged to card ending 6933. Rate your trip in the app.",ham,account_security,en
Госуслуги your jury service is confirmed for Wednesday. Report to Amsterdam Courthouse at 13:00. Do not reply to this message.,ham,government_notice,en
Trendyol: Your refund of C$85.12 for order 9640484897 has been issued to your original payment method. Questions? Call the number on the back of your card.,ham,order_notice,en
"your Citi security code: 9114. Don't share this with anyone, including Citi staff.",ham,otp_code,en
"Ally: C$12.40 was deposited into your checking account XX7956. Available balance 2150,00€.",ham,bank_card_txn,en
*Ally* C$12.40 was sent from your account ending with 5147 to an unknown recipient. Stop this payment within 30 min: https://rb.gy/a74925,phishing,bank_card_txn_twin,en
(Centrelink) Your jury service is confirmed for the 28th. Report to Amsterdam Courthouse at 10am.,ham,government_notice,en
"[Vivo] Your bill is higher than usual this month (118,60 €). See the breakdown at the app.",ham,telco_bill,en
Vivo: your last payment failed. Update your card within 24h or your account will be suspended: https://get-vivo.club Thank you.,phishing,telco_bill_twin,en
Hermes: Ihr Paket wurde um 09:00 Uhr im Paketshop abgegeben.,ham,i18n_notice,de
Herinnering: afspraak met Dr. Yilmaz op the 5th om 13:00. Antwoord JA om te bevestigen.,ham,i18n_notice,nl
[Google] your account is now protected with a passkey. You can sign in without a password on this device. Ref 1270-53334.,ham,account_security,en
"AMERICAN EXPRESS: Your American Express security code: 698-781. Don't share this with anyone, including American Express staff. Thank you.",ham,otp_code,en
American Express: we sent you a code by mistake. Please reply with the code 698-781 to cancel the transaction.,phishing,otp_code_twin,en
Kode verifikasi Gojek Anda: 85214302. Jangan bagikan kepada siapa pun.,ham,i18n_notice,id
"Uber : votre chauffeur Natasha arrive dans 7 min en Peugeot 508 noire, plaque GB-878-PN.",ham,i18n_notice,fr
"İş Bankası: 7763 ile biten kartınızdan Mcdonalds işlem yerinde 85,12 TL harcama yapıldı. Tanımıyorsanız kartınızın arkasındaki numarayı arayın.",ham,i18n_notice,tr
Bizum A$34.60 has been added to your balance from Wei.,ham,p2p_payment,en
"Bizum Alert: Wei sent you A$34.60. To receive it, update your payment information at bizum.billing-portal.cf.",phishing,p2p_payment_twin,en
Uber: Your booking is cancelled as requested. Refund of £2.45 will be processed within 7 days.,ham,travel_notice,en
*Barclays* 683 176 is the code to link your new phone. Enter it in the app.,ham,otp_code,en
e-Devlet: başvurunuz alınmıştır. Başvuru no 4628-70210. Durumunu turkiye.gov.tr üzerinden takip edebilirsiniz.,ham,i18n_notice,tr
"e-Devlet: 2,45 TL iadeniz var. Almak için bilgilerinizi doğrulayın: edevlet-melbourne.vip",phishing,i18n_notice_twin,tr
Uw DigiD-code is 718024. Deel deze code met niemand.,ham,i18n_notice,nl
Itaú: compra de R$58.20 aprovada no cartão final 2863 em Google *Youtube. Não reconhece? Ligue para o número no verso do cartão.,ham,i18n_notice,pt
Qatar Airways Alert: thanks for riding with us. Your receipt for A$23.15 is in the app.,ham,travel_notice,en
Qatar Airways: Your booking could not be confirmed. Re-enter your card details within 2 hours: qatarairways31.live Thank you.,phishing,travel_notice_twin,en
"HBO Max: your password was changed. If you didn't do this, go to https://www.max.com/login right away.",ham,subscription_notice,en
(Piraeus Bank) Your mortgage payment of $23.15 is scheduled for Sep 25. Make sure funds are available. Thank you for banking with us.,ham,bank_account_service,en
(Capital One) your card ending with 7243 was successfully added to Apple Pay. Text STOP to end.,ham,bank_account_service,en
63778659 — your Rabobank confirmation code for adding a payee. Valid 5 min.,ham,otp_code,en
Blue Dart: Your return 70947484 was received by the sender. Your refund will be processed by them. Need help? Visit the app.,ham,delivery_notice,en
*Lyft* your reservation at Park Inn in Denver is confirmed for Sep 30. Check-in from 13:00.,ham,travel_notice,en
School: no school on the 28th. See the newsletter for details.,ham,reservation_community,en
INPS Notice: Polling day is tomorrow. Your polling station is the Community Centre.,ham,government_notice,en
Vodafone Your plan renews on Oct 3 at C$612.40/month. Manage your plan in www.vodafone.co.uk. Text STOP to end.,ham,telco_bill,en
"Türk Telekom: 14,99 TL tutarındaki faturanız hazır. Son ödeme tarihi 09/30. Uygulamadan ödeyebilirsiniz.",ham,i18n_notice,tr
Hilton Alert: thanks for riding with us. Your receipt for A$9.99 is in the app.,ham,travel_notice,en
"DKB: 1200,00 € wurden heute von Ihrer Karte ending in 3446 bei Exxon abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.",ham,i18n_notice,de
DPD Alert: Your shipment #978-7939228-2412858 is scheduled for delivery Tue 23 Sep between 10am-08:00. Manage delivery: https://www.dpd.co.uk/bill,ham,delivery_notice,en
"PLN: A power cut is affecting Berlin. Engineers are on site, estimated restoration 2:45pm.",ham,utility_bill,en
Aramex - We delivered your package to the porch at 10am.,ham,delivery_notice,en
Aramex Notice: delivery failed: incomplete address. Update your details within 24h: http://aramex-eu.live,phishing,delivery_notice_twin,en
O2: Your data add-on of 1GB has been applied. Valid until Friday.,ham,telco_bill,en
Bol.com: Your order 3858960689 has been confirmed. Total A$64.20. You'll get another text when it ships.,ham,order_notice,en
"Deutsche Bank: 85,12 € wurden heute von Ihrer Karte ending 1955 bei Bim abgebucht. Bei Fragen nutzen Sie die Nummer auf Ihrer Karte.",ham,i18n_notice,de
Southwest - flight DK8636 to Warsaw is now departing from gate A27. Boarding begins at 18:00. Msg ID 7938619510.,ham,travel_notice,en
(Hermes) Your driver S. Müller is 9 stops away. Estimated arrival 9am. Questions? Call the number on the back of your card.,ham,delivery_notice,en
Uber – Flight BK5823 to Amsterdam is now departing from gate A5. Boarding begins at 2pm.,ham,travel_notice,en
(Uber) Your ride receipt has a $780.00 overcharge. Get your refund: https://tinyurl.com/h47999 Manage alerts in the app.,phishing,travel_notice_twin,en
*Robinhood* Your ride with Kenji is complete. $14.99 was charged to card ending in 8160. Rate your trip in the app. Manage alerts in the app.,ham,account_security,en
Colissimo : votre colis 643302 sera livré demain entre 9:30am et 15:30. Suivi sur laposte.fr.,ham,i18n_notice,fr
NHS| Polling day is 3 Oct. Your polling station is the Town Hall.,ham,government_notice,en
easyJet - Your trip to Berlin starts Saturday. Passport valid? Check entry requirements at the app.,ham,travel_notice,en
Herinnering: afspraak met Dr. Santos op today om 11:15am. Antwoord JA om te bevestigen.,ham,i18n_notice,nl
رمز التحقق الخاص بك من STC Pay هو 326-450. لا تشاركه مع أحد.,ham,i18n_notice,ar
gov.gr: η αίτησή σας 6550-93697 καταχωρήθηκε. Δεν απαιτείται καμία ενέργεια.,ham,i18n_notice,el
"ΑΑΔΕ: έχετε επιστροφή φόρου 92,41€. Δηλώστε ΙΒΑΝ εδώ: https://aadex.pw",phishing,i18n_notice_twin,el
BBVA: Your policy documents have been updated. No action needed.,ham,insurance_loan,en
Itaú: Your credit card payment of £29.00 is due on 1 Oct. Pay in itau.com.br or the Itaú app to avoid a late fee. Do not reply to this message.,ham,bank_account_service,en
(Itaú) your online banking is suspended due to failed verification. Restore access: https://bit.ly/g67543,phishing,bank_account_service_twin,en
[Airtel] You've used 50% of your 20GB data. Your allowance resets on 10/02. Thank you.,ham,telco_bill,en
"SNCF: your driver R. Silva is arriving in a blue Honda Civic, plate E33M293.",ham,travel_notice,en
Allianz| Your EMI of A$142.00 for loan 498917 was debited on Saturday. 9 EMIs remaining.,ham,insurance_loan,en
Allianz| you are pre-approved for a A$142.00 loan. Update your payment information to receive it today: https://shorturl.at/n16614 Need help? Visit the app.,phishing,insurance_loan_twin,en
Sparkasse - Your credit card payment of $420.00 is due on Sunday. Pay in sparkasse.de to avoid a late fee. Thank you for banking with us.,ham,bank_account_service,en
Sparkasse Alert: Your new card is ready but we need you to complete verification before it can be activated: https://sparkasse-eu.online/verify,phishing,bank_account_service_twin,en
DPD Notice: parcel 1996-47370 has been collected from the sender and is on its way. Track at online banking.,ham,delivery_notice,en
تذكير: موعدك مع Dr. Santos يوم 1 Oct الساعة 9:30am. أرسل نعم للتأكيد.,ham,i18n_notice,ar
Почта России: Delivered: your package 54644032 was left at the back door. Photo in the app. Msg&data rates may apply.,ham,delivery_notice,en
*Почта России* Delivery failed: incomplete address. Update your details within 24h: почтароссии-verify.help/pay,phishing,delivery_notice_twin,en
Yurtiçi Kargo Notice: We delivered your package to your safe place at 6pm.,ham,delivery_notice,en
SGK Notice: your refund of A$9.99 has been approved and will be paid into your bank account within 5 working days.,ham,government_notice,en
SGK Notice: you are owed a tax refund of A$9.99. Claim it within 48h or forfeit: https://sgk-miami.help Questions? Call the number on the back of your card.,phishing,government_notice_twin,en
Mercado Pago – Your account is now protected with a passkey. You can sign in without a password on this device.,ham,account_security,en
*Mercado Pago* your account will be deactivated in 24 hours due to a policy violation. Appeal here: http://mercadopago-verify.online/secure,phishing,account_security_twin,en
"E.ON: a power cut is affecting Manchester. Engineers are on site, estimated restoration 1pm.",ham,utility_bill,en
E.ON – Final notice: pay $118.60 now to avoid disconnection: http://eon-riyadh.ml,phishing,utility_bill_twin,en
Verizon - your SIM will be delivered Fri 26 Sep. Activate it at the Verizon website once it arrives. Questions? Call the number on the back of your card.,ham,telco_bill,en
Verizon - Your number will be deactivated today. Verify your ssn: https://ow.ly/d41498 Ref UB893702887.,phishing,telco_bill_twin,en
La Poste: Your driver Dmitri is 5 stops away. Estimated arrival 2pm. Ref #924-5548026-4531978.,ham,delivery_notice,en
Reminder: your GP appointment with Dr. Sharma is Friday at 08:00. Reply C to confirm or R to reschedule.,ham,appointment,en
"NHS: you are eligible for a new vaccine. Apply for your pass here and enter your bank details for the 2,45 € fee: https://rb.gy/j14927/unlock",phishing,appointment_twin,en
Spotify: your Spotify code is 38087088. Never share this code with anyone.,ham,otp_code,en
G-317949 is your Google verification code.,ham,otp_code,en
[Telegram] a backup of your account data has been completed.,ham,account_security,en
(Garanti BBVA) Security check: a login to your online banking from a new device in Istanbul. Reply YES if this was you.,ham,bank_fraud_check,en
Госуслуги: ваше заявление №62467 принято. Статус можно посмотреть в личном кабинете на gosuslugi.ru.,ham,i18n_notice,ru
"Госуслуги: вам положена выплата 1480,50 ₽. Получите её здесь: http://g0suslugi.top",phishing,i18n_notice_twin,ru
(Garuda) Your baggage has been loaded on flight DR5270. Collect it at belt 6 on arrival.,ham,travel_notice,en
Garuda – Your flight has been cancelled. Claim your refund of $18.50 here: http://garudax.link,phishing,travel_notice_twin,en
Library: your reserved book is ready for pickup. Hold expires Oct 1.,ham,reservation_community,en
Swiggy: your order from Haldiram's is on the way with Suresh. Arriving in 8 min.,ham,i18n_notice,hi
XL: tagihan Anda Rp2.985.000 jatuh tempo Oct 10. Bayar lewat aplikasi MyIM3.,ham,i18n_notice,id
