text,label,pool
Hai mai pensato di vivere una vita felice con un partner perfetto? Basta mandare un SMS con NOME e ETÀ per unirti alla community mobile. (100p/SMS),spam,ads_spam
"Wirst du bald deinen Traumpartner treffen? Ist deine Karriere auf einem guten Weg? Um dies kostenlos herauszufinden, sende HORO gefolgt von deinem Sternzeichen, z.B. HORO WIDDER.",spam,ads_spam
"Si vous avez besoin d'un numéro mystique précis 2D_3D_4D_SGP garanti à 99% de passer, veuillez SMS 085337807887 MASTERTOGEL",spam,ads_spam
WOW! I ragazzi sono tornati. TAKE THAT 2007 UK Tour. Vinci biglietti VIP e prenota in anticipo con VIP Club. Messaggia CLUB al 81303. Trackmarque Ltd info@vipclub4u.,spam,ads_spam
"Dapatkan ponsel baru dengan menjadi agen The Mob! Plus banyak hadiah lainnya! Untuk informasi lebih lanjut, cukup kirim pesan teks MAT ke 87021.",spam,ads_spam
"1000 людей флиртуют прямо сейчас! Отправьте SMS с текстом ДЕВУШКА или ПАРЕНЬ, вашим ИМЕНЕМ и ВОЗРАСТОМ, например, ДЕВУШКА ЗОИ 18 на номер 8007, чтобы присоединиться и начать общение!",spam,ads_spam
"Flash Promo முடிகின்றது சினிமா 9 ஆகஸ்ட்! அருகிலுள்ள கையாளிதம் Smartfren-க்கு வரும், HP Smartfren ஐ Andromax 4G LTE க்கு மாற்ற முதல் 290 ரூபாய்க்கு தள்ளல் அல்லது MiFi 4G LTE க்கு மாற்ற முதல் 190 ரூபாய்க்கு தள்ளல்.",spam,ads_spam
"Obtenez la sonnerie 3 Lions Angleterre, répondez lionm 4 mono ou lionp 4 poly. Pour en savoir plus, rendez-vous sur www.ringtones.co.uk, le site original et le meilleur. 3GBP par tonalité, les tarifs de l'opérateur réseau s'appliquent.",spam,ads_spam
"Stanco degli appuntamenti al volo? Prova SPEEDCHAT, manda SPEEDCHAT al 80155, se non ti piace il partner manda SWAP e trova un nuovo interlocutore! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam,ads_spam
கிராப் பயன்படுத்தி புதிய பயனர்களுக்கு 10 முறைக்கு 75% தள்ளுபடி உண்டு. உங்கள் கோடை COBAGRABCAR உள்ளிடுகின்றன உபகாரம் அளிக்க உங்கள் நண்பர்களை பண்ணுங்கள்.,spam,ads_spam
"FreeMsg: Hey - Sono Buffy. 25 anni e adoro soddisfare gli uomini. A casa da solo, mi sento eccitato. Rispondi 2 per vedere le mie foto! QlynnBV Aiuto08700621170150p un msg Invia stop per fermare i messaggi",spam,ads_spam
خيالات ساخنة مباشرة، اتصل الآن على 08707500020 بسعر 20 بنس للدقيقة. NTT Ltd، صندوق بريد 1327 كرويدون CR9 5WB. رقم الاتصال 0870 هو رقم وطني.,spam,ads_spam
"44 7732584351, නව Nokia 3510i වර්ග දුරස්පතකය සපයන ලදීමට අවශ්‍යද? අපට 300 නොගිල් වෙළ‍තට සහායට + 100 නොගිල් පණිශා සහායට + නොගිල් කැം​්‍​කෝඩරය සදහන් හෝ 08000930705 දුරකථන තෝරන්න.",spam,ads_spam
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a Â£250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopÂ£1.50/week,spam,ads_spam
"Vuoi fare uno spuntino? Non c'è bisogno di andare da nessuna parte, ordina online, specialmente per te che ti piace giocare, controlla http://tsel.me/jajanonline",spam,ads_spam
"Opportunity to become a pulse agent/ALL Operator MKIOS, Cheap prices; 5=4500, 10=8500, 20=18000, 25=22000, 50=45000, Type JOIN Send to 087775777917",spam,ads_spam
"மெய் டேட்டிங்கில் அருகில் வரும் உடைக்காதோ? SPEEDCHAT ஐ முயற்சி செய்க, 80155 க்கு SPEEDCHAT என்ற குறியீட்டை அனுப்பவும், அவர்களை விரும்பவில்லை என்றால் SWAP ஐ அனுப்பி புதிய உருப்படி கொள்ளவும்! Chat80155 POBox36504W45WQ 150 பெ/ச் rcd 16",spam,ads_spam
ඔබට ලයික් ලයන සපයන කාවපටියේ උස්වන්ගේ සදහට අවශ්‍ය 1 වසරක්ද ඉමාකඩ එකට ලයික් කරගැනීමට සහ අවසාන සිඹපත සකසා ගැනීමට ¬£500 සහ අවසාන සිඹපතක 100ක ලයිකයක් අනුමාප කිරීමට MUSIC ටෙක්ස් 87066 ට බදු ලයික් විය හැක Ts&Cs www.Ldew.com.subs16+1win150ppmx3,spam,ads_spam
"Xmas சலுகை! சமீபத்திய மோடோரோலா, சோனி எரிக்சன் & நோகியா மற்றும் இலவசம் Bluetooth அல்லது DVD! ஓரஞ்சியில் இருந்து இரட்டை நிமிடங்கள் & 1000 உரையாட முன்னுரிமைகள். 08000839402 என்ற மொபைல் அப்டேட் கூடங்களை அழையவும் அல்லது கால்2ஒப்டவுட்/4QF2 செய்யவும்.",spam,ads_spam
تخفيضات صيفية ساخنة! اشترِ قطعة واحدة واحصل على الثانية مجاناً على جميع ملابس الشاطئ في TrendyStyles. تسوق الآن على www.trendystyles.com/sale46,spam,ads_spam
"<Diteruskan dari 88877> GRATIS masuk ke kompetisi mingguan kami senilai ¬¨¬£250, cukup kirim kata ENTER ke 88877 SEKARANG. Usia 18 tahun. Syarat dan Ketentuan www.textcomp.com",spam,ads_spam
N ° 1 Sonnerie Nokia 4 votre mobile chaque semaine ! Envoyez simplement NOK au 87021. 1ère sonnerie GRATUITE ! Alors commencez à envoyer des SMS maintenant et parlez-en à vos amis. 150p/sonnerie. 16 HL de réponse pour plus d'infos,spam,ads_spam
"Chiamata ECONOMICA a soli Rp 2500/chiamata verso Malesia, Singapore, Tailandia, Hong Kong, Cina e USA premendo 01016+Codice Paese+Numero Destinatario. Info: www.indosatooredoo.com/flatcall2500",spam,ads_spam
"Dapatkan ponsel baru dengan menjadi agen The Mob! Plus banyak bonus lainnya! Untuk info lebih lanjut, cukup kirimkan SMS dengan teks MAT ke 87021.",spam,ads_spam
"Dapatkan RINGTONE pertamamu GRATIS SEKARANG! Balas pesan ini dengan TONE. 20 nada TOP yang bagus setiap minggu hanya ¬£1.50 per minggu. Untuk berhenti, kirim STOP ke 08452810071. 16",spam,ads_spam
"Toko bagus teléfono promo descuento 50% blackberry: Dakota Rp.2,8jt torchRp 2jt Gemini 900rb info/sms/pin 282F4C55 085776973349 WWW.TOKOBAGUSPHONE.COM",spam,ads_spam
"GRATIS per la prima settimana! Il suono Nokia n. 1 per il tuo cellulare ogni settimana, basta inviare un SMS con NOKIA al 8077. Inizia a mandare messaggi e informa i tuoi amici. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/suoneria",spam,ads_spam
"Voulez-vous gagner une rencontre avec Westlife pour vous ou un ami ? À quel tour sont-ils actuellement ? 1) Unbreakable, 2) Untamed, 3) Unkempt. Textez 1, 2 ou 3 au 83049. Coût 50p + coût standard du SMS.",spam,ads_spam
Penjualan Musim Panas! Beli satu dapat satu gratis untuk semua pakaian pantai di TrendyStyles. Belanja sekarang di www.trendystyles.com/sale10,spam,ads_spam
"87077: Starten Sie eine neue Saison mit 2 Wochen KOSTENLOSEN Zielen und Neuigkeiten auf Ihrem Mobiltelefon! Senden Sie Ihren Vereinsnamen an 87077, z.B. VILLA an 87077.",spam,ads_spam
Veux-tu baiser ce soir ? Veux-tu recevoir les vrais endroits de Dogging directement sur ton mobile ? Rejoins le plus grand réseau de Dogging du Royaume-Uni. Envoie un SMS avec PARK au 69696 maintenant ! Coût : £1.50/msg. Bonne nuit.,spam,ads_spam
Die Lebensversicherungsprämie steigt mit zunehmendem Alter. Kaufen Sie jetzt eine Lebensversicherung über 1 Cr und zahlen Sie Rs5390 anstatt Rs5603 nach Ihrem Geburtstag. Bewerben Sie sich unter rml.lu/KQgkgv17.,spam,ads_spam
"Mengisi pulsa lebih menguntungkan di MYVPLUS! Selain mendapatkan pulsa, kamu juga bisa langsung mendapatkan voucher diskon, hadiah, dan juga point. Ayo klik: http://bit.ly/Myvplus",spam,ads_spam
Heißer Sommerverkauf! Kaufen Sie ein Strandoutfit und erhalten Sie eins gratis bei TrendyStyles. Jetzt einkaufen unter www.trendystyles.com/sale37.,spam,ads_spam
Die Lebensversicherungsprämie steigt mit dem Alter. Kaufen Sie jetzt eine Lebensversicherung über 1 Cr und zahlen Sie Rs5390 anstelle von Rs5603 nach Ihrem Geburtstag. Beantragen Sie unter rml.lu/KQgkgv34,spam,ads_spam
Que diriez-vous de prendre contact avec des personnes en attente de compagnie ? Répondez simplement avec votre NOM et ÂGE pour participer ! Profitez de la communauté (150p/SMS),spam,ads_spam
"FreeMsg: Lust auf einen Flirt? Antworte jetzt DATE und werde Teil des am schnellsten wachsenden mobilen Dating-Dienstes im Vereinigten Königreich. Erhalte Nachrichten für nur 25p, um dich abzumelden, sende STOP an 83021. Antworte jetzt mit DATE!",spam,ads_spam
¿Quieres un nuevo teléfono móvil con video? ¿750 minutos en cualquier red en cualquier momento? ¿Mitad de precio en la renta de la línea? ¿Cámara de video? Responde o llama al 08000930705 para entrega mañana.,spam,ads_spam
"زيادة قيمة أقساط التأمين على الحياة مع تقدم السن. احصل على تأمين حياة بقيمة ""١ كرور"" الآن وادفع ٥٣٩٠ روبيه بدلاً من ٥٦٠٣ بعد عيد ميلادك. سجل الآن rml.lu/KQgkgv2",spam,ads_spam
مجاني للأسبوع الأول! نغمة نوكيا الأولى لهاتفك المحمول كل أسبوع فقط قم بإرسال رسالة نصية تحتوي على كلمة NOKIA إلى 8077. ابدأ الإرسال وأخبر أصدقائك. www.getzed.co.uk ص.ب 36504 W45WQ 16+ تكلفة النص 150 بنس/النغمة.,spam,ads_spam
"Джемстер! Чтобы получить бесплатные обои, отправьте текст SERDTsE на номер 88888 сейчас! Применяются условия. Только для лиц старше 16 лет. Нужна помощь? Позвоните по номеру 08701213186.",spam,ads_spam
"Kostenlos für die 1. Woche! Nr. 1 Nokia-Klingelton für dein Handy jede Woche, sende einfach NOKIA an 8007. Fang an zu simsen und erzähle es deinen Freunden. www.getzed.co.uk POBox 36504 W45WQ Normale Gebühren 150p/Klingelton ab 16 Jahren.",spam,ads_spam
Envoyez un logo à votre bien-aimé - 2 noms joints par un cœur. Textez AMOUR NOM1 NOM2 NUMÉRO DE PORTABLE ex. AMOUR ADAM ÈVE 07123456789 au 87077 Yahoo! POBox36504W45WQ Texte NON pour pas de publicités 150p,spam,ads_spam
"SMS. ac Cita a ciegas 4U!: Rodds1 tiene 21 años, es un hombre de Aberdeen, Reino Unido. Conócelo en http://img. sms. ac/W/icmb3cktz8r7!-4 no se envían citas a ciegas, enviar HIDE",spam,ads_spam
Nikmati Double Internetan di jaringan Data terkuat 3GB dan 3GB (4G) dan Tlp&SMS SEPUASNYA dengan paket Freedom Combo. Daftar *123# atau http://mycare.indosatooredoo.com,spam,ads_spam
"Letzte Chance! Fordern Sie heute Ihre £150 Rabatt-Gutscheine an! Senden Sie jetzt SHOP an 85023! SavaMob, bietet mobil! AGB SavaMob POBOX84, M263UZ. £3.00 Abonnement. 16",spam,ads_spam
منخفض السعر! بسعر Rp25rb فقط، احصل على باقة إنترنت بحجم 2GB لمدة 30 يومًا. الآن التصفح عبر الإنترنت أصبح أكثر متعة! قم بالتنشيط على الفور عن طريق *550*904# العرض ينتهي في 29 فبراير 2016.,spam,ads_spam
Descuento del 25% en la gama de precios de Domino's Pizza hasta el 14 de agosto. Visite la tienda más cercana / llame al 1500366 / visite http://bit.ly/294KoZ6 Código: VR25D,spam,ads_spam
"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/√∫1.20 POBOXox36504W45WQ 16+",spam,ads_spam
"Gr8 Sonneries polyphoniques pour TOUS les mobiles directement à vous. Répondez avec TITRE POLY au 8007 (par exemple, POLY RESPIRE1). Titres : CRAZYIN, SLEEPINGWITH, FINEST, YMCA : getzed.co.uk POBox365O4W45WQ 300p",spam,ads_spam
"Vente estivale ! Achetez-en un, obtenez-en un gratuitement sur tous les articles de plage chez TrendyStyles. Magasinez maintenant sur www.trendystyles.com/sale31",spam,ads_spam
"Vous ne recevrez plus de messages du service de chat. Pour des services Hardcore GRATUITS, envoyez GO au: 69988. Si vous ne recevez rien, vous devez vérifier votre âge avec votre réseau et réessayer.",spam,ads_spam
"Pour avoir une chance de gagner 250 livres en espèces chaque semaine, ENVOYEZ : JOUER au 83370. Conditions et modalités sur www.music-trivia.net service client 08715705022, 1x150p/semaine.",spam,ads_spam
عرض حصري: احصل على خصم 50% عند الشراء التالي من SuperShoes. قم بزيارة www.supershoes.com/offers. يمكنك إلغاء الاشتراك عبر bit.ly/com37376.,spam,ads_spam
"TOP100 CELLULER Sconto del 25% BB DACOTA RP. 3,9 jt, BB ONYX3 Rp 3 jt, BB GEMINI Rp 1 jt, Laptop\KAMERA, iPhone; e altro ancora, visita www.top100-celluler.com pin; BB, 2A95596A",spam,ads_spam
"Bussa Bussa Txt chi c'è a 80082 per partecipare all'estrazione settimanale di un voucher regalo del valore di £250 per un negozio a tua scelta. Termini e condizioni su www.tkls.com età 16 per interrompere invia testo ""stop"" £1.50/settimana",spam,ads_spam
